date,demand,sales,transactions,year,month,quarter,day_of_week,day,week_of_year,is_weekend,lag_1,lag_7,lag_14,lag_30,rolling_7,rolling_14,rolling_30
2025-01-20,11190,6536319.04,3099,2025,1,1,0,20,4,0,11332.0,11169.0,11016.0,17429.0,11370.714285714286,11301.214285714286,13619.333333333334
2025-01-21,11546,6557531.31,3157,2025,1,1,1,21,4,0,11190.0,11443.0,11642.0,17817.0,11373.714285714286,11313.642857142857,13411.366666666667
2025-01-22,10990,6620345.19,3045,2025,1,1,2,22,4,0,11546.0,11548.0,10983.0,17829.0,11388.42857142857,11306.785714285714,13202.333333333334
2025-01-23,11752,6796575.25,3213,2025,1,1,3,23,4,0,10990.0,11301.0,11182.0,17664.0,11308.714285714286,11307.285714285714,12974.366666666667
2025-01-24,11510,6801207.68,3144,2025,1,1,4,24,4,0,11752.0,11379.0,11223.0,18314.0,11373.142857142857,11348.0,12777.3
2025-01-25,11149,6458667.66,3066,2025,1,1,5,25,4,1,11510.0,11423.0,11303.0,17536.0,11391.857142857143,11368.5,12550.5
2025-01-26,11358,6646828.38,3174,2025,1,1,6,26,4,1,11149.0,11332.0,11273.0,17740.0,11352.714285714286,11357.5,12337.6
2025-01-27,11686,6902935.57,3136,2025,1,1,0,27,5,0,11358.0,11190.0,11169.0,16981.0,11356.42857142857,11363.57142857143,12124.866666666667
2025-01-28,11126,6605582.72,3110,2025,1,1,1,28,5,0,11686.0,11546.0,11443.0,17725.0,11427.285714285714,11400.5,11948.366666666667
2025-01-29,11282,6587283.75,3135,2025,1,1,2,29,5,0,11126.0,10990.0,11548.0,17725.0,11367.285714285714,11377.857142857143,11728.4
2025-01-30,11165,6800380.18,3101,2025,1,1,3,30,5,0,11282.0,11752.0,11301.0,17700.0,11409.0,11358.857142857143,11513.633333333333
2025-01-31,11415,6876317.98,3062,2025,1,1,4,31,5,0,11165.0,11510.0,11379.0,11295.0,11325.142857142857,11349.142857142857,11295.8
2025-02-01,11853,7056419.13,3339,2025,2,1,5,1,5,1,11415.0,11149.0,11423.0,11272.0,11311.57142857143,11351.714285714286,11299.8
2025-02-02,11781,6898466.17,3222,2025,2,1,6,2,5,1,11853.0,11358.0,11332.0,11490.0,11412.142857142857,11382.42857142857,11319.166666666666
2025-02-03,11481,6982745.59,3207,2025,2,1,0,3,6,0,11781.0,11686.0,11190.0,10733.0,11472.57142857143,11414.5,11328.866666666667
2025-02-04,11835,7015601.67,3243,2025,2,1,1,4,6,0,11481.0,11126.0,11546.0,11113.0,11443.285714285714,11435.285714285714,11353.8
2025-02-05,11778,6856732.74,3215,2025,2,1,2,5,6,0,11835.0,11282.0,10990.0,11016.0,11544.57142857143,11455.92857142857,11377.866666666667
2025-02-06,11965,6901841.18,3275,2025,2,1,3,6,6,0,11778.0,11165.0,11752.0,11642.0,11615.42857142857,11512.214285714286,11403.266666666666
2025-02-07,11904,4047574.08,3270,2025,2,1,4,7,6,0,11965.0,11415.0,11510.0,10983.0,11729.714285714286,11527.42857142857,11414.033333333333
2025-02-08,11671,4055361.5100000002,3248,2025,2,1,5,8,6,1,11904.0,11853.0,11149.0,11182.0,11799.57142857143,11555.57142857143,11444.733333333334
2025-02-09,11832,4208832.21,3225,2025,2,1,6,9,6,1,11671.0,11781.0,11358.0,11223.0,11773.57142857143,11592.857142857143,11461.033333333333
2025-02-10,11849,4270291.67,3286,2025,2,1,0,10,7,0,11832.0,11481.0,11686.0,11303.0,11780.857142857143,11626.714285714286,11481.333333333334
2025-02-11,11397,3928652.27,3221,2025,2,1,1,11,7,0,11849.0,11835.0,11126.0,11273.0,11833.42857142857,11638.357142857143,11499.533333333333
2025-02-12,11830,4150644.48,3286,2025,2,1,2,12,7,0,11397.0,11778.0,11282.0,11169.0,11770.857142857143,11657.714285714286,11503.666666666666
2025-02-13,11886,3986065.19,3263,2025,2,1,3,13,7,0,11830.0,11965.0,11165.0,11443.0,11778.285714285714,11696.857142857143,11525.7
2025-02-14,11680,4188106.58,3253,2025,2,1,4,14,7,0,11886.0,11904.0,11415.0,11548.0,11767.0,11748.357142857143,11540.466666666667
2025-02-15,12482,4391995.07,3389,2025,2,1,5,15,7,1,11680.0,11671.0,11853.0,11301.0,11735.0,11767.285714285714,11544.866666666667
2025-02-16,11958,4128113.6,3319,2025,2,1,6,16,7,1,12482.0,11832.0,11781.0,11379.0,11850.857142857143,11812.214285714286,11584.233333333334
2025-02-17,11906,4203962.98,3208,2025,2,1,0,17,8,0,11958.0,11849.0,11481.0,11423.0,11868.857142857143,11824.857142857143,11603.533333333333
2025-02-18,11615,4022226.1,3257,2025,2,1,1,18,8,0,11906.0,11397.0,11835.0,11332.0,11877.0,11855.214285714286,11619.633333333333
2025-02-19,11889,4111402.07,3252,2025,2,1,2,19,8,0,11615.0,11830.0,11778.0,11190.0,11908.142857142857,11839.5,11629.066666666668
2025-02-20,11862,4150313.02,3254,2025,2,1,3,20,8,0,11889.0,11886.0,11965.0,11546.0,11916.57142857143,11847.42857142857,11652.366666666667
2025-02-21,11363,4085590.91,3164,2025,2,1,4,21,8,0,11862.0,11680.0,11904.0,10990.0,11913.142857142857,11840.07142857143,11662.9
2025-02-22,11751,4128330.42,3273,2025,2,1,5,22,8,1,11363.0,12482.0,11671.0,11752.0,11867.857142857143,11801.42857142857,11675.333333333334
2025-02-23,11446,3913918.61,3239,2025,2,1,6,23,8,1,11751.0,11958.0,11832.0,11510.0,11763.42857142857,11807.142857142857,11675.3
2025-02-24,11708,4125518.04,3244,2025,2,1,0,24,9,0,11446.0,11906.0,11849.0,11149.0,11690.285714285714,11779.57142857143,11673.166666666666
2025-02-25,11829,7326902.04,3282,2025,2,1,1,25,9,0,11708.0,11615.0,11397.0,11358.0,11662.0,11769.5,11691.8
2025-02-26,11687,7088582.3,3240,2025,2,1,2,26,9,0,11829.0,11889.0,11830.0,11686.0,11692.57142857143,11800.357142857143,11707.5
2025-02-27,11738,7275597.76,3223,2025,2,1,3,27,9,0,11687.0,11862.0,11886.0,11126.0,11663.714285714286,11790.142857142857,11707.533333333333
2025-02-28,12226,7453042.99,3421,2025,2,1,4,28,9,0,11738.0,11363.0,11680.0,11282.0,11646.0,11779.57142857143,11727.933333333332
2025-03-01,12845,7855266.7,3503,2025,3,1,5,1,9,1,12226.0,11751.0,12482.0,11165.0,11769.285714285714,11818.57142857143,11759.4
2025-03-02,12647,7783862.6,3463,2025,3,1,6,2,9,1,12845.0,11446.0,11958.0,11415.0,11925.57142857143,11844.5,11815.4
2025-03-03,12278,7563880.69,3400,2025,3,1,0,3,10,0,12647.0,11708.0,11906.0,11853.0,12097.142857142857,11893.714285714286,11856.466666666667
2025-03-04,13085,8066306.93,3576,2025,3,1,1,4,10,0,12278.0,11829.0,11615.0,11781.0,12178.57142857143,11920.285714285714,11870.633333333333
2025-03-05,12397,7908380.65,3448,2025,3,1,2,5,10,0,13085.0,11687.0,11889.0,11481.0,12358.0,12025.285714285714,11914.1
2025-03-06,12281,7849797.95,3396,2025,3,1,3,6,10,0,12397.0,11738.0,11862.0,11835.0,12459.42857142857,12061.57142857143,11944.633333333333
2025-03-07,13103,8095654.43,3576,2025,3,1,4,7,10,0,12281.0,12226.0,11363.0,11778.0,12537.0,12091.5,11959.5
2025-03-08,12543,7764584.16,3516,2025,3,1,5,8,10,1,13103.0,12845.0,11751.0,11965.0,12662.285714285714,12215.785714285714,12003.666666666666
2025-03-09,13046,7911599.84,3615,2025,3,1,6,9,10,1,12543.0,12647.0,11446.0,11904.0,12619.142857142857,12272.357142857143,12022.933333333332
2025-03-10,12652,7622023.75,3389,2025,3,1,0,10,11,0,13046.0,12278.0,11708.0,11671.0,12676.142857142857,12386.642857142857,12061.0
2025-03-11,12728,7780229.57,3492,2025,3,1,1,11,11,0,12652.0,13085.0,11829.0,11832.0,12729.57142857143,12454.07142857143,12093.7
2025-03-12,12777,7853956.21,3503,2025,3,1,2,12,11,0,12728.0,12397.0,11687.0,11849.0,12678.57142857143,12518.285714285714,12123.566666666668
2025-03-13,12688,7607990.91,3484,2025,3,1,3,13,11,0,12777.0,12281.0,11738.0,11397.0,12732.857142857143,12596.142857142857,12154.5
2025-03-14,12970,7935586.11,3551,2025,3,1,4,14,11,0,12688.0,13103.0,12226.0,11830.0,12791.0,12664.0,12197.533333333333
2025-03-15,12638,7543265.02,3483,2025,3,1,5,15,11,1,12970.0,12543.0,12845.0,11886.0,12772.0,12717.142857142857,12235.533333333333
2025-03-16,12343,7491092.23,3439,2025,3,1,6,16,11,1,12638.0,13046.0,12647.0,11680.0,12785.57142857143,12702.357142857143,12260.6
2025-03-17,12345,7472968.32,3502,2025,3,1,0,17,12,0,12343.0,12652.0,12278.0,12482.0,12685.142857142857,12680.642857142857,12282.7
2025-03-18,13128,7910065.73,3636,2025,3,1,1,18,12,0,12345.0,12728.0,13085.0,11958.0,12641.285714285714,12685.42857142857,12278.133333333333
2025-03-19,12623,7511097.77,3479,2025,3,1,2,19,12,0,13128.0,12777.0,12397.0,11906.0,12698.42857142857,12688.5,12317.133333333333
2025-03-20,12355,7362195.39,3513,2025,3,1,3,20,12,0,12623.0,12688.0,12281.0,11615.0,12676.42857142857,12704.642857142857,12341.033333333333
2025-03-21,12343,7336288.96,3429,2025,3,1,4,21,12,0,12355.0,12970.0,13103.0,11889.0,12628.857142857143,12709.92857142857,12365.7
2025-03-22,12275,7587480.88,3467,2025,3,1,5,22,12,1,12343.0,12638.0,12543.0,11862.0,12539.285714285714,12655.642857142857,12380.833333333334
2025-03-23,12298,7423908.12,3443,2025,3,1,6,23,12,1,12275.0,12343.0,13046.0,11363.0,12487.42857142857,12636.5,12394.6
2025-03-24,13078,7952037.75,3560,2025,3,1,0,24,13,0,12298.0,12345.0,12652.0,11751.0,12481.0,12583.07142857143,12425.766666666666
2025-03-25,12837,7691621.52,3508,2025,3,1,1,25,13,0,13078.0,13128.0,12728.0,11446.0,12585.714285714286,12613.5,12470.0
2025-03-26,12497,7470390.66,3484,2025,3,1,2,26,13,0,12837.0,12623.0,12777.0,11708.0,12544.142857142857,12621.285714285714,12516.366666666667
2025-03-27,12714,7796366.55,3490,2025,3,1,3,27,13,0,12497.0,12355.0,12688.0,11829.0,12526.142857142857,12601.285714285714,12542.666666666666
2025-03-28,12272,7406561.42,3424,2025,3,1,4,28,13,0,12714.0,12343.0,12970.0,11687.0,12577.42857142857,12603.142857142857,12572.166666666666
2025-03-29,12648,7545528.62,3465,2025,3,1,5,29,13,1,12272.0,12275.0,12638.0,11738.0,12567.285714285714,12553.285714285714,12591.666666666666
2025-03-30,12536,7366622.88,3447,2025,3,1,6,30,13,1,12648.0,12298.0,12343.0,12226.0,12620.57142857143,12554.0,12622.0
2025-03-31,13434,8338918.06,3614,2025,3,1,0,31,14,0,12536.0,13078.0,12345.0,12845.0,12654.57142857143,12567.785714285714,12632.333333333334
2025-04-01,13542,8293828.25,3714,2025,4,2,1,1,14,0,13434.0,12837.0,13128.0,12647.0,12705.42857142857,12645.57142857143,12651.966666666667
2025-04-02,13111,7786967.04,3634,2025,4,2,2,2,14,0,13542.0,12497.0,12623.0,12278.0,12806.142857142857,12675.142857142857,12681.8
2025-04-03,12588,7809874.04,3493,2025,4,2,3,3,14,0,13111.0,12714.0,12355.0,13085.0,12893.857142857143,12710.0,12709.566666666668
2025-04-04,12736,7882263.0,3565,2025,4,2,4,4,14,0,12588.0,12272.0,12343.0,12397.0,12875.857142857143,12726.642857142857,12693.0
2025-04-05,12772,7887834.16,3552,2025,4,2,5,5,14,1,12736.0,12648.0,12275.0,12281.0,12942.142857142857,12754.714285714286,12704.3
2025-04-06,13605,8283691.4,3690,2025,4,2,6,6,14,1,12772.0,12536.0,12298.0,13103.0,12959.857142857143,12790.214285714286,12720.666666666666
2025-04-07,12938,7898386.14,3580,2025,4,2,0,7,15,0,13605.0,13434.0,13078.0,12543.0,13112.57142857143,12883.57142857143,12737.4
2025-04-08,12846,8061631.71,3558,2025,4,2,1,8,15,0,12938.0,13542.0,12837.0,13046.0,13041.714285714286,12873.57142857143,12750.566666666668
2025-04-09,13039,8040756.84,3644,2025,4,2,2,9,15,0,12846.0,13111.0,12497.0,12652.0,12942.285714285714,12874.214285714286,12743.9
2025-04-10,13045,8027097.42,3625,2025,4,2,3,10,15,0,13039.0,12588.0,12714.0,12728.0,12932.0,12912.92857142857,12756.8
2025-04-11,13664,8668531.79,3738,2025,4,2,4,11,15,0,13045.0,12736.0,12272.0,12777.0,12997.285714285714,12936.57142857143,12767.366666666667
2025-04-12,13559,8362256.59,3688,2025,4,2,5,12,15,1,13664.0,12772.0,12648.0,12688.0,13129.857142857143,13036.0,12796.933333333332
2025-04-13,12762,8016848.09,3544,2025,4,2,6,13,15,1,13559.0,13605.0,12536.0,12970.0,13242.285714285714,13101.07142857143,12825.966666666667
2025-04-14,13343,8348355.42,3653,2025,4,2,0,14,16,0,12762.0,12938.0,13434.0,12638.0,13121.857142857143,13117.214285714286,12819.033333333333
2025-04-15,12810,8008228.16,3563,2025,4,2,1,15,16,0,13343.0,12846.0,13542.0,12343.0,13179.714285714286,13110.714285714286,12842.533333333333
2025-04-16,12664,7666300.37,3492,2025,4,2,2,16,16,0,12810.0,13039.0,13111.0,12345.0,13174.57142857143,13058.42857142857,12858.1
2025-04-17,12922,7949397.83,3577,2025,4,2,3,17,16,0,12664.0,13045.0,12588.0,13128.0,13121.0,13026.5,12868.733333333334
2025-04-18,13644,8598494.77,3732,2025,4,2,4,18,16,0,12922.0,13664.0,12736.0,12623.0,13103.42857142857,13050.357142857143,12861.866666666667
2025-04-19,13484,8265836.77,3708,2025,4,2,5,19,16,1,13644.0,13559.0,12772.0,12355.0,13100.57142857143,13115.214285714286,12895.9
2025-04-20,13637,8425067.91,3745,2025,4,2,6,20,16,1,13484.0,12762.0,13605.0,12343.0,13089.857142857143,13166.07142857143,12933.533333333333
2025-04-21,13173,8357571.39,3588,2025,4,2,0,21,17,0,13637.0,13343.0,12938.0,12275.0,13214.857142857143,13168.357142857143,12976.666666666666
2025-04-22,13341,8078579.99,3632,2025,4,2,1,22,17,0,13173.0,12810.0,12846.0,12298.0,13190.57142857143,13185.142857142857,13006.6
2025-04-23,12903,7986238.66,3568,2025,4,2,2,23,17,0,13341.0,12664.0,13039.0,13078.0,13266.42857142857,13220.5,13041.366666666667
2025-04-24,13129,8169746.78,3619,2025,4,2,3,24,17,0,12903.0,12922.0,13045.0,12837.0,13300.57142857143,13210.785714285714,13035.533333333333
2025-04-25,12732,7790665.02,3564,2025,4,2,4,25,17,0,13129.0,13644.0,13664.0,12497.0,13330.142857142857,13216.785714285714,13045.266666666666
2025-04-26,13444,8360048.24,3691,2025,4,2,5,26,17,1,12732.0,13484.0,13559.0,12714.0,13199.857142857143,13150.214285714286,13053.1
2025-04-27,12903,7851752.01,3566,2025,4,2,6,27,17,1,13444.0,13637.0,12762.0,12272.0,13194.142857142857,13142.0,13077.433333333332
2025-04-28,13137,8161562.7,3580,2025,4,2,0,28,18,0,12903.0,13173.0,13343.0,12648.0,13089.285714285714,13152.07142857143,13098.466666666667
2025-04-29,13123,8199335.36,3599,2025,4,2,1,29,18,0,13137.0,13341.0,12810.0,12536.0,13084.142857142857,13137.357142857143,13114.766666666666
2025-04-30,13130,7709999.48,3685,2025,4,2,2,30,18,0,13123.0,12903.0,12664.0,13434.0,13053.0,13159.714285714286,13134.333333333334
2025-05-01,13396,8297732.75,3717,2025,5,2,3,1,18,0,13130.0,13129.0,12922.0,13542.0,13085.42857142857,13193.0,13124.2
2025-05-02,13248,8151671.47,3685,2025,5,2,4,2,18,0,13396.0,12732.0,13644.0,13111.0,13123.57142857143,13226.857142857143,13119.333333333334
2025-05-03,13517,8549135.64,3754,2025,5,2,5,3,18,1,13248.0,13444.0,13484.0,12588.0,13197.285714285714,13198.57142857143,13123.9
2025-05-04,12705,7689526.43,3570,2025,5,2,6,4,18,1,13517.0,12903.0,13637.0,12736.0,13207.714285714286,13200.92857142857,13154.866666666667
2025-05-05,13559,8457238.92,3747,2025,5,2,0,5,19,0,12705.0,13137.0,13173.0,12772.0,13179.42857142857,13134.357142857143,13153.833333333334
2025-05-06,14242,8729062.07,3863,2025,5,2,1,6,19,0,13559.0,13123.0,13341.0,13605.0,13239.714285714286,13161.92857142857,13180.066666666668
2025-05-07,13043,8108808.05,3593,2025,5,2,2,7,19,0,14242.0,13130.0,12903.0,12938.0,13399.57142857143,13226.285714285714,13201.3
2025-05-08,13140,8219858.7,3646,2025,5,2,3,8,19,0,13043.0,13396.0,13129.0,12846.0,13387.142857142857,13236.285714285714,13204.8
2025-05-09,12792,7999273.38,3474,2025,5,2,4,9,19,0,13140.0,13248.0,12732.0,13039.0,13350.57142857143,13237.07142857143,13214.6
2025-05-10,12881,7969207.89,3579,2025,5,2,5,10,19,1,12792.0,13517.0,13444.0,13045.0,13285.42857142857,13241.357142857143,13206.366666666667
2025-05-11,13398,8296050.06,3658,2025,5,2,6,11,19,1,12881.0,12705.0,12903.0,13664.0,13194.57142857143,13201.142857142857,13200.9
2025-05-12,13680,8490427.05,3710,2025,5,2,0,12,20,0,13398.0,13559.0,13137.0,13559.0,13293.57142857143,13236.5,13192.033333333333
2025-05-13,13420,8435816.85,3675,2025,5,2,1,13,20,0,13680.0,14242.0,13123.0,12762.0,13310.857142857143,13275.285714285714,13196.066666666668
2025-05-14,13439,8383505.7299999995,3685,2025,5,2,2,14,20,0,13420.0,13043.0,13130.0,13343.0,13193.42857142857,13296.5,13218.0
2025-05-15,12957,8132405.81,3631,2025,5,2,3,15,20,0,13439.0,13140.0,13396.0,12810.0,13250.0,13318.57142857143,13221.2
2025-05-16,12700,8011597.18,3552,2025,5,2,4,16,20,0,12957.0,12792.0,13248.0,12664.0,13223.857142857143,13287.214285714286,13226.1
2025-05-17,13575,8264775.9,3705,2025,5,2,5,17,20,1,12700.0,12881.0,13517.0,12922.0,13210.714285714286,13248.07142857143,13227.3
2025-05-18,13149,8048912.41,3588,2025,5,2,6,18,20,1,13575.0,13398.0,12705.0,13644.0,13309.857142857143,13252.214285714286,13249.066666666668
2025-05-19,13291,8349923.29,3621,2025,5,2,0,19,21,0,13149.0,13680.0,13559.0,13484.0,13274.285714285714,13283.92857142857,13232.566666666668
2025-05-20,13475,8235980.23,3734,2025,5,2,1,20,21,0,13291.0,13420.0,14242.0,13637.0,13218.714285714286,13264.785714285714,13226.133333333333
2025-05-21,13283,8087263.34,3706,2025,5,2,2,21,21,0,13475.0,13439.0,13043.0,13173.0,13226.57142857143,13210.0,13220.733333333334
2025-05-22,13248,8107563.84,3682,2025,5,2,3,22,21,0,13283.0,12957.0,13140.0,13341.0,13204.285714285714,13227.142857142857,13224.4
2025-05-23,13094,8222136.23,3604,2025,5,2,4,23,21,0,13248.0,12700.0,12792.0,12903.0,13245.857142857143,13234.857142857143,13221.3
2025-05-24,13459,8262226.6,3648,2025,5,2,5,24,21,1,13094.0,13575.0,12881.0,13129.0,13302.142857142857,13256.42857142857,13227.666666666666
2025-05-25,13092,7946582.67,3648,2025,5,2,6,25,21,1,13459.0,13149.0,13398.0,12732.0,13285.57142857143,13297.714285714286,13238.666666666666
2025-05-26,13459,8275033.35,3717,2025,5,2,0,26,22,0,13092.0,13291.0,13680.0,13444.0,13277.42857142857,13275.857142857143,13250.666666666666
2025-05-27,13167,8294170.43,3622,2025,5,2,1,27,22,0,13459.0,13475.0,13420.0,12903.0,13301.42857142857,13260.07142857143,13251.166666666666
2025-05-28,13199,8280810.15,3642,2025,5,2,2,28,22,0,13167.0,13283.0,13439.0,13137.0,13257.42857142857,13242.0,13259.966666666667
2025-05-29,13230,8080934.65,3674,2025,5,2,3,29,22,0,13199.0,13248.0,12957.0,13123.0,13245.42857142857,13224.857142857143,13262.033333333333
2025-05-30,13742,8515912.89,3736,2025,5,2,4,30,22,0,13230.0,13094.0,12700.0,13130.0,13242.857142857143,13244.357142857143,13265.6
2025-05-31,13710,8498986.92,3750,2025,5,2,5,31,22,1,13742.0,13459.0,13575.0,13396.0,13335.42857142857,13318.785714285714,13286.0
2025-06-01,13767,8615412.45,3815,2025,6,2,6,1,22,1,13710.0,13092.0,13149.0,13248.0,13371.285714285714,13328.42857142857,13296.466666666667
2025-06-02,13806,8531808.44,3804,2025,6,2,0,2,23,0,13767.0,13459.0,13291.0,13517.0,13467.714285714286,13372.57142857143,13313.766666666666
2025-06-03,14192,8935033.42,3888,2025,6,2,1,3,23,0,13806.0,13167.0,13475.0,12705.0,13517.285714285714,13409.357142857143,13323.4
2025-06-04,13937,8659075.84,3849,2025,6,2,2,4,23,0,14192.0,13199.0,13283.0,13559.0,13663.714285714286,13460.57142857143,13372.966666666667
2025-06-05,14079,8639363.28,3859,2025,6,2,3,5,23,0,13937.0,13230.0,13248.0,14242.0,13769.142857142857,13507.285714285714,13385.566666666668
2025-06-06,13769,8540104.45,3814,2025,6,2,4,6,23,0,14079.0,13742.0,13094.0,13043.0,13890.42857142857,13566.642857142857,13380.133333333333
2025-06-07,13574,8110597.35,3792,2025,6,2,5,7,23,1,13769.0,13710.0,13459.0,13140.0,13894.285714285714,13614.857142857143,13404.333333333334
2025-06-08,13951,8739965.209999999,3834,2025,6,2,6,8,23,1,13574.0,13767.0,13092.0,12792.0,13874.857142857143,13623.07142857143,13418.8
2025-06-09,13786,8426353.09,3823,2025,6,2,0,9,24,0,13951.0,13806.0,13459.0,12881.0,13901.142857142857,13684.42857142857,13457.433333333332
2025-06-10,13625,8483876.18,3783,2025,6,2,1,10,24,0,13786.0,14192.0,13167.0,13398.0,13898.285714285714,13707.785714285714,13487.6
2025-06-11,13565,8576265.09,3735,2025,6,2,2,11,24,0,13625.0,13937.0,13199.0,13680.0,13817.285714285714,13740.5,13495.166666666666
2025-06-12,13760,8470761.99,3805,2025,6,2,3,12,24,0,13565.0,14079.0,13230.0,13420.0,13764.142857142857,13766.642857142857,13491.333333333334
2025-06-13,14012,8595472.93,3840,2025,6,2,4,13,24,0,13760.0,13769.0,13742.0,13439.0,13718.57142857143,13804.5,13502.666666666666
2025-06-14,13864,8523742.18,3841,2025,6,2,5,14,24,1,14012.0,13574.0,13710.0,12957.0,13753.285714285714,13823.785714285714,13521.766666666666
2025-06-15,13732,8618119.97,3789,2025,6,2,6,15,24,1,13864.0,13951.0,13767.0,12700.0,13794.714285714286,13834.785714285714,13552.0
2025-06-16,13774,8652228.23,3791,2025,6,2,0,16,25,0,13732.0,13786.0,13806.0,13575.0,13763.42857142857,13832.285714285714,13586.4
2025-06-17,13577,8218930.64,3730,2025,6,2,1,17,25,0,13774.0,13625.0,14192.0,13149.0,13761.714285714286,13830.0,13593.033333333333
2025-06-18,13439,8321002.57,3766,2025,6,2,2,18,25,0,13577.0,13565.0,13937.0,13291.0,13754.857142857143,13786.07142857143,13607.3
2025-06-19,13782,8611455.7,3816,2025,6,2,3,19,25,0,13439.0,13760.0,14079.0,13475.0,13736.857142857143,13750.5,13612.233333333334
2025-06-20,13914,8709225.95,3840,2025,6,2,4,20,25,0,13782.0,14012.0,13769.0,13283.0,13740.0,13729.285714285714,13622.466666666667
2025-06-21,13879,8625170.24,3757,2025,6,2,5,21,25,1,13914.0,13864.0,13574.0,13248.0,13726.0,13739.642857142857,13643.5
2025-06-22,13458,8102606.42,3774,2025,6,2,6,22,25,1,13879.0,13732.0,13951.0,13094.0,13728.142857142857,13761.42857142857,13664.533333333333
2025-06-23,13645,8415334.1,3781,2025,6,2,0,23,26,0,13458.0,13774.0,13786.0,13459.0,13689.0,13726.214285714286,13676.666666666666
2025-06-24,14084,8766582.44,3892,2025,6,2,1,24,26,0,13645.0,13577.0,13625.0,13092.0,13670.57142857143,13716.142857142857,13682.866666666667
2025-06-25,14063,8700086.8,3812,2025,6,2,2,25,26,0,14084.0,13439.0,13565.0,13459.0,13743.0,13748.92857142857,13715.933333333332
2025-06-26,13432,8302083.26,3728,2025,6,2,3,26,26,0,14063.0,13782.0,13760.0,13167.0,13832.142857142857,13784.5,13736.066666666668
2025-06-27,13616,8311303.19,3862,2025,6,2,4,27,26,0,13432.0,13914.0,14012.0,13199.0,13782.142857142857,13761.07142857143,13744.9
2025-06-28,13781,8523407.94,3782,2025,6,2,5,28,26,1,13616.0,13879.0,13864.0,13230.0,13739.57142857143,13732.785714285714,13758.8
2025-06-29,13958,8577916.12,3883,2025,6,2,6,29,26,1,13781.0,13458.0,13732.0,13742.0,13725.57142857143,13726.857142857143,13777.166666666666
2025-06-30,13598,8307892.35,3735,2025,6,2,0,30,27,0,13958.0,13645.0,13774.0,13710.0,13797.0,13743.0,13784.366666666667
2025-07-01,12980,8089499.64,3511,2025,7,3,1,1,27,0,13598.0,14084.0,13577.0,13767.0,13790.285714285714,13730.42857142857,13780.633333333333
2025-07-02,12651,7680738.34,3448,2025,7,3,2,2,27,0,12980.0,14063.0,13439.0,13806.0,13632.57142857143,13687.785714285714,13754.4
2025-07-03,12902,8024259.38,3548,2025,7,3,3,3,27,0,12651.0,13432.0,13782.0,14192.0,13430.857142857143,13631.5,13715.9
2025-07-04,12991,8121493.04,3519,2025,7,3,4,4,27,0,12902.0,13616.0,13914.0,13937.0,13355.142857142857,13568.642857142857,13672.9
2025-07-05,12217,7523288.59,3400,2025,7,3,5,5,27,1,12991.0,13781.0,13879.0,14079.0,13265.857142857143,13502.714285714286,13641.366666666667
2025-07-06,12428,7468561.34,3500,2025,7,3,6,6,27,1,12217.0,13958.0,13458.0,13769.0,13042.42857142857,13384.0,13579.3
2025-07-07,12578,7626629.78,3426,2025,7,3,0,7,28,0,12428.0,13598.0,13645.0,13574.0,12823.857142857143,13310.42857142857,13534.6
2025-07-08,12808,7918990.49,3507,2025,7,3,1,8,28,0,12578.0,12980.0,14084.0,13951.0,12678.142857142857,13234.214285714286,13501.4
2025-07-09,12578,7727720.16,3519,2025,7,3,2,9,28,0,12808.0,12651.0,14063.0,13786.0,12653.57142857143,13143.07142857143,13463.3
2025-07-10,12611,7806553.21,3459,2025,7,3,3,10,28,0,12578.0,12902.0,13432.0,13625.0,12643.142857142857,13037.0,13423.033333333333
2025-07-11,12885,8093362.38,3483,2025,7,3,4,11,28,0,12611.0,12991.0,13616.0,13565.0,12601.57142857143,12978.357142857143,13389.233333333334
2025-07-12,13293,8342286.05,3623,2025,7,3,5,12,28,1,12885.0,12217.0,13781.0,13760.0,12586.42857142857,12926.142857142857,13366.566666666668
2025-07-13,12335,7774258.96,3476,2025,7,3,6,13,28,1,13293.0,12428.0,13958.0,14012.0,12740.142857142857,12891.285714285714,13351.0
2025-07-14,12515,7663886.01,3482,2025,7,3,0,14,29,0,12335.0,12578.0,13598.0,13864.0,12726.857142857143,12775.357142857143,13295.1
2025-07-15,13068,8340457.04,3564,2025,7,3,1,15,29,0,12515.0,12808.0,12980.0,13732.0,12717.857142857143,12698.0,13250.133333333333
2025-07-16,12608,7686562.45,3456,2025,7,3,2,16,29,0,13068.0,12578.0,12651.0,13774.0,12755.0,12704.285714285714,13228.0
2025-07-17,12938,8166155.06,3527,2025,7,3,3,17,29,0,12608.0,12611.0,12902.0,13577.0,12759.285714285714,12701.214285714286,13189.133333333333
2025-07-18,12915,8075383.29,3528,2025,7,3,4,18,29,0,12938.0,12885.0,12991.0,13439.0,12806.0,12703.785714285714,13167.833333333334
2025-07-19,12901,8117649.21,3588,2025,7,3,5,19,29,1,12915.0,13293.0,12217.0,13782.0,12810.285714285714,12698.357142857143,13150.366666666667
2025-07-20,12556,7940300.28,3467,2025,7,3,6,20,29,1,12901.0,12335.0,12428.0,13914.0,12754.285714285714,12747.214285714286,13121.0
2025-07-21,12282,7521267.25,3427,2025,7,3,0,21,30,0,12556.0,12515.0,12578.0,13879.0,12785.857142857143,12756.357142857143,13075.733333333334
