store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date,risk_level,risk_score,stock_coverage_days,avg_daily_demand,final_risk_level
ST12,SKU01868,151,54,26,2025-12-08,Low Risk,20,5252.642857142857,0.028747433264887063,Low Risk
ST17,SKU01320,176,70,19,2025-11-09,Low Risk,20,6122.285714285715,0.028747433264887063,Low Risk
ST16,SKU03875,40,86,21,2025-12-15,Medium Risk,20,1718.8235294117646,0.02327173169062286,Low Risk
ST02,SKU02816,67,90,38,2025-11-15,Medium Risk,20,3625.4444444444443,0.018480492813141684,Low Risk
ST14,SKU02298,145,77,36,2025-12-22,Low Risk,20,614.0434782608695,0.23613963039014374,Low Risk
ST17,SKU04613,46,28,12,2025-12-30,Low Risk,20,700.0625,0.06570841889117043,Low Risk
ST27,SKU04571,180,85,17,2025-12-18,Low Risk,20,95.83819241982508,1.8781656399726214,Low Risk
ST12,SKU01415,73,83,24,2025-11-06,Medium Risk,20,3231.9090909090905,0.022587268993839837,Low Risk
ST17,SKU02742,104,70,33,2025-11-03,Low Risk,20,1707.2359550561798,0.06091718001368925,Low Risk
ST05,SKU01630,67,23,11,2025-12-05,Low Risk,20,3262.9,0.02053388090349076,Low Risk
ST24,SKU00957,211,87,31,2025-11-14,Low Risk,20,10630.03448275862,0.019849418206707735,Low Risk
ST17,SKU02380,63,29,10,2025-12-19,Low Risk,20,1136.3333333333333,0.055441478439425054,Low Risk
ST02,SKU03963,220,99,35,2025-11-23,Low Risk,20,21428.0,0.01026694045174538,Low Risk
ST22,SKU01846,3,29,7,2025-12-25,High Risk,20,50.37931034482759,0.059548254620123205,Low Risk
ST22,SKU04293,15,30,7,2025-11-01,Medium Risk,20,288.35526315789474,0.05201916495550993,Low Risk
ST05,SKU02142,105,63,28,2025-12-29,Low Risk,20,2789.1818181818185,0.03764544832306639,Low Risk
ST10,SKU03062,112,78,17,2025-11-16,Low Risk,20,2304.676056338028,0.0485968514715948,Low Risk
ST16,SKU04573,63,92,37,2025-11-26,Medium Risk,20,1438.171875,0.04380561259411362,Low Risk
ST30,SKU01791,62,34,15,2025-11-04,Low Risk,20,1224.081081081081,0.05065023956194387,Low Risk
ST02,SKU02534,61,28,12,2025-12-18,Low Risk,20,4243.857142857143,0.014373716632443531,Low Risk
ST28,SKU01930,9,53,26,2025-12-28,High Risk,20,239.0727272727273,0.03764544832306639,Low Risk
ST12,SKU03005,122,73,18,2025-12-03,Low Risk,20,4243.857142857143,0.028747433264887063,Low Risk
ST27,SKU03267,96,62,30,2025-12-10,Low Risk,20,1630.8837209302326,0.05886379192334018,Low Risk
ST13,SKU03161,41,88,23,2025-12-04,Medium Risk,20,1302.1956521739132,0.03148528405201916,Low Risk
ST01,SKU04026,215,100,23,2025-11-09,Low Risk,20,1610.8461538461538,0.13347022587268995,Low Risk
ST24,SKU02512,11,50,18,2025-12-29,High Risk,20,309.05769230769226,0.03559206023271732,Low Risk
ST22,SKU04733,88,30,10,2025-12-21,Low Risk,20,2142.8,0.04106776180698152,Low Risk
ST14,SKU02016,1,26,12,2025-12-18,High Risk,60,11.068181818181817,0.09034907597535935,Medium Risk
ST23,SKU02402,109,55,24,2025-11-26,Low Risk,20,5137.064516129032,0.021218343600273786,Low Risk
ST23,SKU01456,52,56,14,2025-11-02,Medium Risk,20,863.3181818181819,0.06023271731690623,Low Risk
ST16,SKU03046,120,77,27,2025-12-09,Low Risk,20,3307.9245283018868,0.03627652292950034,Low Risk
ST18,SKU01596,26,29,14,2025-11-27,Medium Risk,20,844.1333333333333,0.030800821355236138,Low Risk
ST16,SKU03597,146,85,38,2025-11-22,Low Risk,20,7618.071428571429,0.019164955509924708,Low Risk
ST19,SKU01358,32,58,25,2025-12-16,Medium Risk,20,1087.2558139534883,0.02943189596167009,Low Risk
ST07,SKU02483,74,42,16,2025-12-04,Low Risk,20,1029.6571428571428,0.07186858316221766,Low Risk
ST09,SKU03475,253,86,37,2025-11-17,Low Risk,20,5280.471428571429,0.04791238877481177,Low Risk
ST29,SKU01549,48,95,37,2025-11-02,Medium Risk,20,185.03430079155672,0.2594113620807666,Low Risk
ST20,SKU01309,216,92,46,2025-12-15,Low Risk,20,4152.315789473684,0.05201916495550993,Low Risk
ST06,SKU04172,145,86,21,2025-11-17,Low Risk,20,2942.2916666666665,0.049281314168377825,Low Risk
ST09,SKU04223,84,70,25,2025-11-25,Low Risk,20,1157.7735849056603,0.07255304585900069,Low Risk
ST02,SKU00710,89,51,24,2025-11-10,Low Risk,20,2364.1636363636367,0.03764544832306639,Low Risk
ST12,SKU00230,93,50,19,2025-12-03,Low Risk,20,4852.607142857143,0.019164955509924708,Low Risk
ST27,SKU02606,125,57,27,2025-12-14,Low Risk,20,3203.9473684210525,0.039014373716632446,Low Risk
ST21,SKU04405,30,56,18,2025-12-26,Medium Risk,20,706.9354838709677,0.04243668720054757,Low Risk
ST05,SKU00223,148,66,28,2025-12-02,Low Risk,20,3728.0689655172414,0.03969883641341547,Low Risk
ST06,SKU02436,77,42,18,2025-12-23,Low Risk,20,1630.391304347826,0.04722792607802875,Low Risk
ST28,SKU03829,119,47,17,2025-12-25,Low Risk,20,1849.563829787234,0.06433949349760439,Low Risk
ST17,SKU02894,18,22,6,2025-12-10,Medium Risk,20,193.36764705882354,0.09308692676249145,Low Risk
ST01,SKU00438,215,95,46,2025-11-30,Low Risk,20,10470.5,0.02053388090349076,Low Risk
ST13,SKU03338,61,81,28,2025-12-05,Medium Risk,20,1485.3500000000001,0.04106776180698152,Low Risk
ST02,SKU00064,150,77,24,2025-11-28,Low Risk,20,13696.875,0.010951403148528405,Low Risk
ST30,SKU01774,78,43,13,2025-12-17,Low Risk,20,322.8271954674221,0.24161533196440793,Low Risk
ST19,SKU00222,25,35,16,2025-12-31,Medium Risk,20,640.7894736842105,0.039014373716632446,Low Risk
ST04,SKU02065,137,47,22,2025-12-10,Low Risk,20,2300.655172413793,0.059548254620123205,Low Risk
ST07,SKU02362,288,97,33,2025-11-04,Low Risk,20,1689.8313253012047,0.1704312114989733,Low Risk
ST21,SKU00219,195,68,20,2025-12-16,Low Risk,20,2937.0618556701033,0.06639288158795345,Low Risk
ST30,SKU00939,227,84,42,2025-11-18,Low Risk,20,5349.145161290322,0.04243668720054757,Low Risk
ST28,SKU03538,164,70,18,2025-12-24,Low Risk,20,2101.7894736842104,0.07802874743326489,Low Risk
ST29,SKU01225,6,91,24,2025-12-06,High Risk,20,120.08219178082192,0.04996577686516085,Low Risk
ST25,SKU04418,40,47,18,2025-11-08,Medium Risk,20,990.5084745762712,0.040383299110198494,Low Risk
ST22,SKU03700,212,71,19,2025-11-01,Low Risk,20,6452.75,0.03285420944558522,Low Risk
ST04,SKU01989,65,35,16,2025-12-03,Low Risk,20,1666.0526315789473,0.039014373716632446,Low Risk
ST02,SKU04467,105,52,14,2025-11-27,Low Risk,20,1870.7926829268292,0.05612594113620808,Low Risk
ST24,SKU02649,26,28,8,2025-11-18,Medium Risk,20,376.0990099009901,0.06913073237508556,Low Risk
ST10,SKU03829,156,76,28,2025-11-22,Low Risk,20,2560.85393258427,0.06091718001368925,Low Risk
ST14,SKU00368,92,92,31,2025-11-25,Medium Risk,20,1527.409090909091,0.06023271731690623,Low Risk
ST26,SKU01988,69,32,12,2025-12-08,Low Risk,20,307.3445121951219,0.2245037645448323,Low Risk
ST16,SKU02454,61,22,6,2025-12-20,Low Risk,20,3427.730769230769,0.01779603011635866,Low Risk
ST24,SKU03568,78,57,22,2025-11-27,Low Risk,20,1187.0625,0.06570841889117043,Low Risk
ST03,SKU04985,240,98,20,2025-11-27,Low Risk,20,6045.51724137931,0.03969883641341547,Low Risk
ST12,SKU01775,211,77,27,2025-12-28,Low Risk,20,158.49408740359897,1.3312799452429842,Low Risk
ST27,SKU01104,24,41,16,2025-12-15,Medium Risk,20,1131.0967741935483,0.021218343600273786,Low Risk
ST15,SKU00396,111,45,16,2025-12-02,Low Risk,20,916.2203389830509,0.12114989733059549,Low Risk
ST22,SKU02100,93,47,15,2025-12-31,Low Risk,20,583.1459227467811,0.1594798083504449,Low Risk
ST23,SKU00559,42,27,8,2025-12-11,Low Risk,20,1658.4324324324325,0.025325119780971937,Low Risk
ST20,SKU03130,112,59,18,2025-11-26,Low Risk,20,654.528,0.17111567419575632,Low Risk
ST29,SKU04684,32,93,36,2025-11-01,High Risk,20,607.1688311688312,0.05270362765229295,Low Risk
ST23,SKU01498,193,75,17,2025-12-26,Low Risk,20,10443.444444444445,0.018480492813141684,Low Risk
ST29,SKU01248,82,88,42,2025-12-16,Medium Risk,20,287.294964028777,0.28542094455852157,Low Risk
ST05,SKU01333,27,27,6,2025-12-20,Medium Risk,20,597.6818181818181,0.045174537987679675,Low Risk
ST04,SKU00778,180,98,27,2025-12-11,Low Risk,20,3371.5384615384614,0.053388090349075976,Low Risk
ST17,SKU04957,42,85,31,2025-12-31,Medium Risk,20,601.5882352941177,0.06981519507186858,Low Risk
ST10,SKU01401,206,72,32,2025-12-15,Low Risk,20,7717.076923076923,0.026694045174537988,Low Risk
ST14,SKU01996,65,78,38,2025-12-30,Medium Risk,20,1172.4074074074074,0.055441478439425054,Low Risk
ST15,SKU01927,21,22,9,2025-11-17,Medium Risk,20,547.875,0.038329911019849415,Low Risk
ST23,SKU03402,112,61,25,2025-11-17,Low Risk,20,2821.2413793103447,0.03969883641341547,Low Risk
ST08,SKU00201,53,42,10,2025-12-02,Low Risk,20,506.0980392156863,0.10472279260780287,Low Risk
ST05,SKU01554,116,63,31,2025-11-01,Low Risk,20,2492.294117647059,0.04654346338124572,Low Risk
ST04,SKU00708,85,37,14,2025-11-07,Low Risk,20,1799.7826086956522,0.04722792607802875,Low Risk
ST29,SKU03985,11,21,7,2025-11-28,Medium Risk,20,147.44036697247705,0.07460643394934977,Low Risk
ST29,SKU03005,71,32,14,2025-12-12,Low Risk,20,1420.972602739726,0.04996577686516085,Low Risk
ST23,SKU02297,43,56,14,2025-11-09,Medium Risk,20,306.45365853658535,0.1403148528405202,Low Risk
ST06,SKU00436,72,71,17,2025-11-27,Low Risk,20,746.0425531914893,0.09650924024640657,Low Risk
ST18,SKU01861,103,46,20,2025-12-09,Low Risk,20,2893.9038461538457,0.03559206023271732,Low Risk
ST21,SKU04688,179,95,44,2025-11-30,Low Risk,20,2668.561224489796,0.06707734428473648,Low Risk
ST19,SKU04022,86,51,10,2025-12-02,Low Risk,20,3926.4375,0.02190280629705681,Low Risk
ST10,SKU04189,89,87,18,2025-11-08,Low Risk,20,3514.2972972972975,0.025325119780971937,Low Risk
ST05,SKU04566,131,97,21,2025-11-17,Low Risk,20,3544.277777777778,0.03696098562628337,Low Risk
ST01,SKU04454,110,53,18,2025-11-12,Low Risk,20,5357.0,0.02053388090349076,Low Risk
ST16,SKU04282,193,90,41,2025-12-28,Low Risk,20,6877.390243902439,0.02806297056810404,Low Risk
ST22,SKU04506,132,47,21,2025-11-09,Low Risk,20,2073.6774193548385,0.06365503080082136,Low Risk
ST14,SKU00545,127,64,20,2025-11-18,Low Risk,20,2182.9058823529413,0.05817932922655715,Low Risk
ST15,SKU04277,138,66,18,2025-11-14,Low Risk,20,1884.280373831776,0.0732375085557837,Low Risk
ST15,SKU03193,61,41,17,2025-11-24,Low Risk,20,328.859778597786,0.18548939082819987,Low Risk
ST08,SKU01954,102,65,19,2025-11-06,Low Risk,20,2759.6666666666665,0.03696098562628337,Low Risk
ST20,SKU04151,96,42,8,2025-11-23,Low Risk,20,1275.0545454545454,0.07529089664613278,Low Risk
ST15,SKU02248,205,84,21,2025-12-28,Low Risk,20,6112.34693877551,0.03353867214236824,Low Risk
ST19,SKU01114,45,78,35,2025-11-22,Medium Risk,20,3287.25,0.013689253935660506,Low Risk
ST16,SKU04331,16,84,29,2025-11-05,High Risk,20,1558.4,0.01026694045174538,Low Risk
ST27,SKU02517,265,94,45,2025-11-03,Low Risk,20,7169.722222222223,0.03696098562628337,Low Risk
ST07,SKU00687,12,55,14,2025-12-25,High Risk,20,46.62765957446808,0.25735797399041754,Low Risk
ST03,SKU04350,61,27,7,2025-11-28,Low Risk,20,79.64343163538874,0.7659137577002053,Low Risk
ST09,SKU04421,190,75,28,2025-11-20,Low Risk,20,5551.8,0.034223134839151265,Low Risk
ST11,SKU02927,97,93,38,2025-12-21,Low Risk,20,1793.886075949367,0.054072553045859,Low Risk
ST12,SKU04944,41,68,25,2025-12-30,Medium Risk,20,1393.046511627907,0.02943189596167009,Low Risk
ST24,SKU04494,5,62,16,2025-11-27,High Risk,20,114.140625,0.04380561259411362,Low Risk
ST06,SKU00918,95,39,9,2025-11-24,Low Risk,20,944.1836734693877,0.10061601642710473,Low Risk
ST20,SKU00581,30,21,7,2025-12-23,Low Risk,20,322.27941176470586,0.09308692676249145,Low Risk
ST01,SKU04452,63,91,35,2025-12-29,Medium Risk,20,1195.3636363636363,0.05270362765229295,Low Risk
ST13,SKU00676,69,25,6,2025-12-25,Low Risk,20,1976.6470588235295,0.03490759753593429,Low Risk
ST12,SKU03828,116,87,29,2025-11-09,Low Risk,20,4580.4324324324325,0.025325119780971937,Low Risk
ST07,SKU02428,63,82,37,2025-12-09,Medium Risk,20,398.45454545454544,0.15811088295687886,Low Risk
ST15,SKU02273,21,26,9,2025-12-02,Medium Risk,20,639.1875,0.03285420944558522,Low Risk
ST12,SKU00141,97,66,16,2025-11-27,Low Risk,20,3936.583333333333,0.024640657084188913,Low Risk
ST21,SKU01897,110,58,28,2025-12-29,Low Risk,20,968.1325301204819,0.1136208076659822,Low Risk
ST25,SKU02107,131,45,11,2025-12-07,Low Risk,20,1259.1513157894735,0.10403832991101986,Low Risk
ST20,SKU03855,109,97,33,2025-12-27,Low Risk,20,489.99692307692305,0.22245037645448323,Low Risk
ST10,SKU04299,143,74,36,2025-11-29,Low Risk,20,5803.416666666666,0.024640657084188913,Low Risk
ST03,SKU03124,94,66,15,2025-12-20,Low Risk,20,2327.6949152542375,0.040383299110198494,Low Risk
ST02,SKU02154,193,77,25,2025-12-03,Low Risk,20,4699.55,0.04106776180698152,Low Risk
ST16,SKU04415,208,80,31,2025-11-03,Low Risk,20,15994.105263157893,0.013004791238877482,Low Risk
ST23,SKU03057,6,99,20,2025-12-13,High Risk,20,23.691891891891892,0.2532511978097194,Low Risk
ST08,SKU02198,5,24,10,2025-12-30,High Risk,20,53.713235294117645,0.09308692676249145,Low Risk
ST05,SKU00713,27,47,14,2025-11-30,Medium Risk,20,626.1428571428571,0.043121149897330596,Low Risk
ST04,SKU03700,12,34,8,2025-12-01,Medium Risk,20,307.57894736842104,0.039014373716632446,Low Risk
ST24,SKU01218,66,76,28,2025-12-22,Medium Risk,20,2051.6170212765956,0.03216974674880219,Low Risk
ST03,SKU04421,108,37,10,2025-12-31,Low Risk,20,4045.846153846154,0.026694045174537988,Low Risk
ST29,SKU01820,155,66,17,2025-12-30,Low Risk,20,2177.451923076923,0.07118412046543464,Low Risk
ST18,SKU04069,22,63,29,2025-12-28,High Risk,20,324.66666666666663,0.06776180698151951,Low Risk
ST04,SKU01947,230,81,26,2025-12-11,Low Risk,20,4603.1506849315065,0.04996577686516085,Low Risk
ST11,SKU03605,176,78,34,2025-11-08,Low Risk,20,3895.9999999999995,0.045174537987679675,Low Risk
ST15,SKU03686,48,97,44,2025-12-24,Medium Risk,20,1593.8181818181818,0.030116358658453114,Low Risk
ST14,SKU04623,200,73,20,2025-11-09,Low Risk,20,2435.0,0.08213552361396304,Low Risk
ST08,SKU00948,37,22,11,2025-11-11,Low Risk,20,1126.1875,0.03285420944558522,Low Risk
ST15,SKU04470,251,84,33,2025-12-24,Low Risk,20,7052.134615384615,0.03559206023271732,Low Risk
ST28,SKU04845,152,54,18,2025-11-22,Low Risk,20,2523.5454545454545,0.06023271731690623,Low Risk
ST17,SKU02948,93,93,46,2025-11-18,Medium Risk,20,1461.0,0.06365503080082136,Low Risk
ST04,SKU01941,98,36,8,2025-12-13,Low Risk,20,1068.4925373134329,0.0917180013689254,Low Risk
ST18,SKU02245,67,39,12,2025-12-21,Low Risk,20,2039.3125,0.03285420944558522,Low Risk
ST09,SKU04881,53,69,14,2025-11-19,Medium Risk,20,1209.890625,0.04380561259411362,Low Risk
ST04,SKU01689,233,79,37,2025-12-22,Low Risk,20,4479.118421052632,0.05201916495550993,Low Risk
ST25,SKU03116,12,84,41,2025-12-03,High Risk,20,565.5483870967741,0.021218343600273786,Low Risk
ST21,SKU00477,59,23,10,2025-11-17,Low Risk,20,574.6600000000001,0.1026694045174538,Low Risk
ST06,SKU01548,12,92,29,2025-12-28,High Risk,20,138.0472440944882,0.08692676249144421,Low Risk
ST07,SKU04413,101,58,26,2025-12-12,Low Risk,20,952.0064516129032,0.10609171800136892,Low Risk
ST19,SKU00445,142,84,33,2025-11-01,Low Risk,20,634.4403669724771,0.22381930184804927,Low Risk
ST25,SKU03316,1,34,15,2025-11-03,High Risk,20,40.58333333333333,0.024640657084188913,Low Risk
ST04,SKU01256,7,75,27,2025-12-25,High Risk,20,340.90000000000003,0.02053388090349076,Low Risk
ST07,SKU03028,41,29,8,2025-11-23,Low Risk,20,369.75925925925924,0.11088295687885011,Low Risk
ST25,SKU01569,41,39,18,2025-11-13,Low Risk,20,966.1451612903226,0.04243668720054757,Low Risk
ST25,SKU00577,179,64,14,2025-11-19,Low Risk,20,5127.823529411765,0.03490759753593429,Low Risk
ST21,SKU03871,171,79,33,2025-12-28,Low Risk,20,4461.267857142858,0.038329911019849415,Low Risk
ST17,SKU03463,28,42,17,2025-11-02,Medium Risk,20,757.5555555555555,0.03696098562628337,Low Risk
ST06,SKU01856,41,49,12,2025-11-22,Medium Risk,20,301.0100502512563,0.13620807665982204,Low Risk
ST27,SKU03567,158,65,19,2025-12-10,Low Risk,20,1846.7040000000002,0.08555783709787816,Low Risk
ST20,SKU00288,165,56,17,2025-12-30,Low Risk,20,2678.5,0.061601642710472276,Low Risk
ST09,SKU03732,115,86,41,2025-11-13,Low Risk,20,3294.4117647058824,0.03490759753593429,Low Risk
ST12,SKU00267,61,87,26,2025-12-09,Medium Risk,20,2970.7000000000003,0.02053388090349076,Low Risk
ST12,SKU00633,139,71,23,2025-12-25,Low Risk,20,2860.2676056338028,0.0485968514715948,Low Risk
ST26,SKU01318,19,66,17,2025-12-12,Medium Risk,20,1734.9375,0.010951403148528405,Low Risk
ST29,SKU02773,74,37,13,2025-11-06,Low Risk,20,1801.9,0.04106776180698152,Low Risk
ST24,SKU03012,3,73,30,2025-12-29,High Risk,20,109.575,0.02737850787132101,Low Risk
ST19,SKU02516,138,48,14,2025-12-09,Low Risk,20,1461.0,0.0944558521560575,Low Risk
ST16,SKU01844,9,92,42,2025-12-09,High Risk,20,234.80357142857144,0.038329911019849415,Low Risk
ST09,SKU01459,121,90,31,2025-12-14,Low Risk,20,3843.0652173913045,0.03148528405201916,Low Risk
ST10,SKU02937,83,47,12,2025-11-09,Low Risk,20,1638.6891891891892,0.05065023956194387,Low Risk
ST19,SKU04832,62,26,7,2025-11-13,Low Risk,20,1677.4444444444446,0.03696098562628337,Low Risk
ST12,SKU04120,18,36,9,2025-11-15,Medium Risk,20,469.6071428571429,0.038329911019849415,Low Risk
ST23,SKU03093,49,27,11,2025-12-27,Low Risk,20,2386.3,0.02053388090349076,Low Risk
ST12,SKU04950,45,79,39,2025-11-13,Medium Risk,20,1776.8918918918919,0.025325119780971937,Low Risk
ST10,SKU03784,65,75,37,2025-11-05,Medium Risk,20,1438.8636363636363,0.045174537987679675,Low Risk
ST01,SKU03003,125,65,20,2025-12-08,Low Risk,20,4058.3333333333335,0.030800821355236138,Low Risk
ST17,SKU03213,9,97,39,2025-12-04,High Risk,20,39.845454545454544,0.22587268993839835,Low Risk
ST29,SKU01203,49,73,34,2025-11-09,Medium Risk,20,688.3557692307692,0.07118412046543464,Low Risk
ST20,SKU03641,27,73,25,2025-12-01,Medium Risk,20,245.01242236024845,0.11019849418206708,Low Risk
ST15,SKU02990,30,98,24,2025-11-23,Medium Risk,20,718.5245901639345,0.04175222450376454,Low Risk
ST06,SKU02402,62,23,11,2025-12-25,Low Risk,20,953.4947368421053,0.0650239561943874,Low Risk
ST07,SKU03597,210,96,30,2025-11-14,Low Risk,20,4720.153846153847,0.044490075290896644,Low Risk
ST21,SKU00227,29,78,22,2025-12-12,Medium Risk,20,403.51428571428573,0.07186858316221766,Low Risk
ST13,SKU04878,112,40,10,2025-11-02,Low Risk,20,3030.222222222222,0.03696098562628337,Low Risk
ST04,SKU01003,91,60,29,2025-11-06,Low Risk,20,1038.6796875,0.08761122518822724,Low Risk
ST24,SKU02367,122,58,24,2025-11-25,Low Risk,20,8101.909090909091,0.015058179329226557,Low Risk
ST17,SKU04699,63,39,11,2025-11-27,Low Risk,20,2629.8,0.023956194387405885,Low Risk
ST06,SKU00131,156,54,23,2025-12-08,Low Risk,20,785.9172413793103,0.19849418206707733,Low Risk
ST01,SKU01211,37,35,15,2025-11-12,Low Risk,20,1001.0555555555555,0.03696098562628337,Low Risk
ST07,SKU03468,20,88,44,2025-11-28,High Risk,20,228.28125,0.08761122518822724,Low Risk
ST24,SKU03727,102,45,12,2025-11-24,Low Risk,20,36.87750556792873,2.7659137577002055,Low Risk
ST02,SKU01314,82,39,12,2025-12-19,Low Risk,20,5704.857142857143,0.014373716632443531,Low Risk
ST16,SKU04300,5,21,4,2025-12-21,Medium Risk,20,228.28125,0.02190280629705681,Low Risk
ST09,SKU00931,9,25,7,2025-12-21,Medium Risk,20,146.1,0.061601642710472276,Low Risk
ST12,SKU03372,110,41,11,2025-12-06,Low Risk,20,1639.8979591836735,0.06707734428473648,Low Risk
ST02,SKU00430,13,81,23,2025-11-09,High Risk,20,1055.1666666666665,0.012320328542094456,Low Risk
ST03,SKU02478,97,90,29,2025-11-15,Low Risk,20,719.3756345177666,0.13483915126625598,Low Risk
ST11,SKU01521,204,96,39,2025-12-16,Low Risk,20,5322.214285714286,0.038329911019849415,Low Risk
ST22,SKU04336,184,92,35,2025-12-18,Low Risk,20,4135.753846153846,0.044490075290896644,Low Risk
ST11,SKU03736,9,28,9,2025-12-20,High Risk,20,205.453125,0.04380561259411362,Low Risk
ST23,SKU00884,53,69,22,2025-11-07,Medium Risk,20,2037.7105263157894,0.026009582477754964,Low Risk
ST05,SKU02860,60,21,6,2025-11-29,Low Risk,20,679.5348837209302,0.08829568788501027,Low Risk
ST22,SKU04651,53,34,8,2025-12-12,Low Risk,20,430.18333333333334,0.12320328542094455,Low Risk
ST12,SKU02635,152,84,33,2025-11-16,Low Risk,20,6344.914285714286,0.023956194387405885,Low Risk
ST08,SKU02828,103,60,27,2025-12-15,Low Risk,20,2427.1451612903224,0.04243668720054757,Low Risk
ST27,SKU00824,35,91,35,2025-12-24,High Risk,20,527.1649484536083,0.06639288158795345,Low Risk
ST11,SKU04187,69,70,33,2025-11-07,Medium Risk,20,1738.0862068965516,0.03969883641341547,Low Risk
ST10,SKU00070,151,57,22,2025-11-25,Low Risk,20,4162.471698113208,0.03627652292950034,Low Risk
ST11,SKU00302,163,89,27,2025-11-23,Low Risk,20,4105.913793103448,0.03969883641341547,Low Risk
ST05,SKU03183,47,65,32,2025-11-13,Medium Risk,20,1525.9333333333334,0.030800821355236138,Low Risk
ST07,SKU00705,86,68,15,2025-12-25,Low Risk,20,2129.593220338983,0.040383299110198494,Low Risk
ST05,SKU02916,17,60,27,2025-12-10,High Risk,20,236.54285714285714,0.07186858316221766,Low Risk
ST18,SKU02936,104,54,21,2025-12-15,Low Risk,20,2374.125,0.04380561259411362,Low Risk
ST09,SKU03419,38,77,32,2025-11-08,Medium Risk,20,1133.0204081632653,0.03353867214236824,Low Risk
ST27,SKU03754,7,86,23,2025-12-20,High Risk,20,185.94545454545457,0.03764544832306639,Low Risk
ST23,SKU03111,133,75,34,2025-12-10,Low Risk,20,6939.750000000001,0.019164955509924708,Low Risk
ST09,SKU01061,84,42,10,2025-12-17,Low Risk,20,2727.2000000000003,0.030800821355236138,Low Risk
ST15,SKU03299,5,24,11,2025-11-16,High Risk,20,84.94186046511628,0.05886379192334018,Low Risk
ST21,SKU02364,38,44,18,2025-11-17,Medium Risk,20,793.1142857142858,0.04791238877481177,Low Risk
ST03,SKU04340,158,58,28,2025-11-08,Low Risk,20,3912.508474576271,0.040383299110198494,Low Risk
ST18,SKU04455,271,98,36,2025-11-16,Low Risk,20,5350.418918918919,0.05065023956194387,Low Risk
ST04,SKU04584,103,39,10,2025-12-01,Low Risk,20,1954.3246753246754,0.05270362765229295,Low Risk
ST03,SKU02981,91,34,9,2025-11-25,Low Risk,20,815.6503067484663,0.11156741957563313,Low Risk
ST23,SKU03988,35,46,16,2025-11-06,Medium Risk,20,811.6666666666666,0.043121149897330596,Low Risk
ST23,SKU00773,120,87,32,2025-11-10,Low Risk,20,5009.142857142858,0.023956194387405885,Low Risk
ST22,SKU03367,169,58,26,2025-11-11,Low Risk,20,1247.0151515151515,0.13552361396303902,Low Risk
ST16,SKU04049,53,44,20,2025-11-23,Low Risk,20,1683.326086956522,0.03148528405201916,Low Risk
ST25,SKU03439,43,46,19,2025-12-24,Medium Risk,20,1231.8235294117649,0.03490759753593429,Low Risk
ST13,SKU00722,91,39,10,2025-12-31,Low Risk,20,2954.4666666666667,0.030800821355236138,Low Risk
ST07,SKU03540,57,32,7,2025-12-22,Low Risk,20,1054.139240506329,0.054072553045859,Low Risk
ST16,SKU04137,55,79,26,2025-12-19,Medium Risk,20,3652.5,0.015058179329226557,Low Risk
ST23,SKU04733,75,47,10,2025-11-05,Low Risk,20,3320.454545454545,0.022587268993839837,Low Risk
ST26,SKU02283,37,34,13,2025-12-08,Low Risk,20,409.52272727272725,0.09034907597535935,Low Risk
ST15,SKU01343,57,82,38,2025-12-31,Medium Risk,20,354.37021276595743,0.16084873374401096,Low Risk
ST05,SKU02766,99,37,13,2025-11-29,Low Risk,20,3144.326086956522,0.03148528405201916,Low Risk
ST26,SKU00181,109,70,22,2025-12-24,Low Risk,20,4549.971428571429,0.023956194387405885,Low Risk
ST12,SKU03327,105,49,19,2025-12-06,Low Risk,20,4146.081081081081,0.025325119780971937,Low Risk
ST21,SKU01425,56,41,17,2025-12-02,Low Risk,20,1022.7,0.05475701574264202,Low Risk
ST05,SKU00984,20,23,10,2025-11-27,Medium Risk,20,411.5492957746479,0.0485968514715948,Low Risk
ST08,SKU01502,218,87,24,2025-11-03,Low Risk,20,3837.3253012048194,0.0568104038329911,Low Risk
ST23,SKU04841,123,50,17,2025-12-21,Low Risk,20,4278.642857142857,0.028747433264887063,Low Risk
ST05,SKU01915,52,94,30,2025-12-04,Medium Risk,20,1550.4489795918366,0.03353867214236824,Low Risk
ST10,SKU02197,14,46,14,2025-11-10,High Risk,20,786.6923076923076,0.01779603011635866,Low Risk
ST06,SKU01001,67,41,11,2025-11-20,Low Risk,20,1087.6333333333334,0.061601642710472276,Low Risk
ST17,SKU01626,103,67,29,2025-11-29,Low Risk,20,1618.0967741935483,0.06365503080082136,Low Risk
ST25,SKU00680,29,81,19,2025-12-04,Medium Risk,20,278.74342105263156,0.10403832991101986,Low Risk
ST11,SKU03591,123,69,26,2025-11-09,Low Risk,20,2898.435483870968,0.04243668720054757,Low Risk
ST30,SKU01908,58,22,7,2025-12-30,Low Risk,20,656.8837209302325,0.08829568788501027,Low Risk
ST18,SKU00819,238,98,21,2025-11-26,Low Risk,20,3190.0733944954127,0.07460643394934977,Low Risk
ST12,SKU00865,221,97,27,2025-12-04,Low Risk,20,5293.131147540984,0.04175222450376454,Low Risk
ST17,SKU03442,102,40,10,2025-11-21,Low Risk,20,1505.2727272727273,0.06776180698151951,Low Risk
ST13,SKU02219,8,25,5,2025-11-18,Medium Risk,20,69.57142857142857,0.11498973305954825,Low Risk
